PollingPlaceID,Latitude,Longitude
30203,-37.7924264,144.8611584
3680,-37.7980000,144.8950000
3681,-37.8048000,144.8920000
3682,-37.7965000,144.9070000
33261,-37.7951000,144.8800000
58762,-37.7960630,144.8802628
3685,-37.8063000,144.9000000
3686,-37.7948000,144.8760000
32904,-37.7925000,144.8170000
3354,-37.7988000,144.8140000
3687,-37.8126000,144.8740000
3689,-37.8074000,144.8720000
3690,-37.7869000,144.8850000
31984,-37.8148203,144.9667679
3693,-37.8384000,144.8780000
3694,-37.8412000,144.8880000
3695,-37.8435000,144.8630000
63602,-37.8786000,144.7580000
4256,-37.8652000,144.8390000
3696,-37.8094000,144.8900000
3698,-37.8292000,144.8700000
3697,-37.8288000,144.8820000
3699,-37.7910000,144.8310000
3350,-37.7830900,144.8453300
63600,-37.7912235,144.8538110
64709,-37.8989680,144.6563570
3702,-37.8572920,144.8986070
3703,-37.8560000,144.8920000
3704,-37.8644000,144.9010000
3705,-37.8578000,144.8860000
3706,-37.8174000,144.8870000
3707,-37.8146000,144.8850000
3688,-37.8208000,144.8740000
3713,-38.6175000,146.6670000
3718,-37.8272000,147.6240000
3719,-37.8270000,147.6550000
32100,-37.8258367,147.6332644
3720,-37.8246600,147.6060500
3723,-36.9556000,147.7030000
3724,-37.1470000,148.8850000
65459,-38.1110840,147.0653810
3727,-37.8837000,146.9890000
3729,-38.3786800,146.2746800
3731,-37.8433000,147.0680000
3732,-37.7073683,147.8320662
3733,-37.4965000,148.1770000
3736,-38.0288000,147.0130000
3738,-37.5697600,149.1530400
4387,-38.3110890,146.4155580
64689,-38.3041380,146.4162900
3743,-38.0760000,147.1310000
31658,-37.8932000,146.7830000
3744,-38.0116000,146.7000000
3745,-37.4584000,147.2500000
3748,-38.5198400,146.6579500
30204,-38.1110840,147.0653810
3753,-37.8921850,147.6795910
3844,-37.8057000,147.6180000
3741,-37.8082100,147.6205600
3755,-37.3804000,147.8304200
3762,-37.4807000,149.5830000
3763,-38.1276400,146.5713500
3765,-37.8949000,146.7509200
3766,-38.2109400,147.3983000
3767,-38.2946600,146.7017600
4396,-38.2683000,146.4480000
3770,-37.9848900,146.7845150
31662,-37.8203200,147.8303700
3774,-38.1061900,146.9134100
3778,-37.8785536,147.9865037
46541,-37.8707025,148.0117010
3781,-37.8001000,147.4590000
3783,-38.0340900,147.6007500
3784,-38.1712000,147.0880000
3785,-37.8100000,147.6470000
3786,-37.9676400,146.9785000
3787,-37.5591500,149.7503800
3789,-37.7968000,148.5340000
3791,-38.0015000,147.3890000
32019,-37.8148203,144.9667679
3792,-37.8896000,147.8520000
4408,-38.2387500,146.3883000
4409,-38.2335340,146.4177030
4410,-38.2287000,146.4330000
4411,-38.2189000,146.4190000
3799,-38.0537060,146.8743930
57719,-37.9275800,147.6928300
3802,-37.7365000,148.4330000
3803,-37.9160000,146.8950000
3804,-37.8156000,147.7440000
3805,-37.7310000,148.0930000
3806,-37.8658000,147.8887100
3807,-37.1005250,147.5933220
3808,-37.7081000,148.4564700
3810,-37.9119100,147.7152200
3811,-38.6724629,146.6923844
3815,-38.1516000,146.7870000
3817,-38.1095000,147.0680000
3818,-38.1073300,147.0890000
3819,-38.0966900,147.0824600
38292,-38.1110840,147.0653810
3820,-38.3747000,147.1900000
3821,-38.5539000,146.5330000
3823,-38.2817000,147.0370000
3824,-37.9681210,147.0851750
3827,-37.2641000,147.7210000
3833,-37.9629700,146.8914900
3834,-38.0568200,146.6247200
3836,-37.8627042,148.0701825
4428,-38.1930000,146.5380000
4429,-38.2014000,146.5520000
4389,-38.1909000,146.5160000
46515,-38.1888000,146.5520000
32107,-38.1885320,146.5662735
4430,-38.2970000,146.5400000
4431,-38.2072000,146.5340000
4432,-38.1490900,146.4780000
3839,-38.4729000,146.7180000
3840,-38.5282000,146.8760000
3843,-38.1071000,147.0390000
3846,-38.5551000,146.6780000
3847,-38.3204600,146.3296200
4133,-37.9911000,145.0370000
4134,-37.9780000,145.0340000
31765,-37.9803000,145.0540000
4136,-37.9744000,145.0370000
3852,-37.9253000,145.0400000
31762,-37.9207000,145.0520000
3853,-37.9205000,145.0260000
4138,-37.9699000,145.0220000
4139,-37.9762000,145.0220000
65443,-37.9519115,145.0047172
3854,-37.9123000,145.0010000
3855,-37.9219670,144.9951290
3856,-37.9117000,145.0180000
3857,-37.9201000,145.0200000
3860,-37.8925000,145.0220000
4145,-37.9688746,145.0546138
65706,-37.9655600,145.0547600
4147,-37.9619000,145.0470000
3862,-37.9218000,145.0150000
30205,-37.9519115,145.0047172
63669,-37.8852000,145.0120000
3859,-37.8900920,145.0089600
3864,-37.8876000,145.0200000
3865,-37.8913000,144.9980000
3866,-37.8986000,144.9990000
3896,-37.8954000,145.0310000
3897,-37.8933840,145.0460750
3867,-37.9335000,145.0030000
3868,-37.9396000,145.0050000
3877,-37.9394000,145.0320000
3869,-37.9476200,145.0382700
3872,-37.9509000,145.0210000
4149,-37.9571000,145.0250000
3873,-37.9026000,145.0150000
3874,-37.9338000,145.0130000
3902,-37.9109000,145.0360000
3912,-37.9121000,145.0480000
31977,-37.8148203,144.9667679
3875,-37.9124000,144.9930000
64688,-37.9332000,145.0490000
64648,-37.8982150,145.0882415
3911,-37.9020000,145.0410000
3913,-37.9069000,145.0350000
3881,-37.9485000,145.0030000
3882,-37.9472000,145.0100000
32092,-37.9512000,145.0060000
3345,-37.7448000,144.7750000
65441,-37.7924264,144.8611584
64711,-37.7923576,144.8613367
64674,-37.7010120,144.5603640
34094,-37.7463000,144.7360000
46536,-37.7581000,144.7880000
47831,-37.7300200,144.7392500
4251,-37.6950000,144.5730000
46552,-37.7343000,144.7380000
4242,-37.7591000,144.7660000
4243,-37.7563000,144.7750000
4244,-37.7720000,144.7650000
31046,-37.7177000,144.7770000
47830,-37.7194700,144.7716900
47825,-37.7883500,144.7624700
3352,-37.6236000,144.7080000
35527,-37.7923576,144.8613367
4245,-37.7440000,144.5570000
36400,-37.6862000,144.7360000
3359,-37.7329000,144.7720000
4246,-37.6727000,144.5860000
32035,-37.8148203,144.9667679
4250,-37.6810000,144.5870000
8896,-37.6842833,144.5870656
38304,-37.6782403,144.5935071
65217,-37.6764000,144.5550000
4252,-37.7086000,144.5740000
46563,-37.7378000,144.7760000
46557,-37.6988000,144.7430000
4255,-37.7242000,144.6360000
38284,-37.7431680,144.7992730
64645,-37.7411000,144.7860000
47827,-37.7103100,144.7399800
63745,-37.7011000,144.7740000
63747,-37.7020900,144.7589500
47826,-37.7165500,144.7595000
3334,-37.6052000,144.5940000
8897,-37.6744339,144.5516525
4263,-37.6770000,144.5680000
3415,-37.8656000,145.0850000
3917,-37.8523000,145.0180000
3416,-37.8623000,145.0840000
65527,-37.8322470,145.0563729
3425,-37.8542000,145.0890000
3919,-37.8514000,145.0770000
65213,-37.8248314,145.0579703
3922,-37.8483000,145.0620000
3889,-37.8907000,145.0540000
3890,-37.8899310,145.0624540
3891,-37.8801000,145.0670000
31769,-37.8870300,145.0470200
3893,-37.8806000,145.0810000
3930,-37.8617000,145.0510000
30206,-37.8322601,145.0563673
3931,-37.8535000,145.0680000
3932,-37.8544000,145.0510000
63761,-37.8933840,145.0460750
3933,-37.8605000,145.0650000
3934,-37.8730000,145.0730000
4667,-37.8401000,144.9990000
4668,-37.8463000,144.9980000
31972,-37.8963000,145.0830000
3938,-37.8552730,145.0303140
3939,-37.8556000,145.0350000
3940,-37.8626000,145.0310000
3903,-37.8721000,145.0550000
34282,-37.8566400,145.0309400
3941,-37.8532000,145.0250000
3942,-37.8708000,145.0390000
3943,-37.8571000,145.0230000
32004,-37.8148203,144.9667679
65687,-37.8415100,144.9858600
3904,-37.8852000,145.0700000
63782,-37.9021000,145.0650000
34017,-37.8947852,145.0882414
64656,-37.8982150,145.0882415
63763,-37.9020000,145.0410000
3944,-37.8524000,145.0100000
4673,-37.8465320,144.9915150
4674,-37.8524000,144.9980000
4688,-37.8437000,144.9930000
11526,-37.8353000,144.9890000
3945,-37.8415000,145.0190000
3946,-37.8450000,145.0100000
3947,-37.8392050,145.0093200
4689,-37.8561000,144.9970000
65413,-38.1118227,145.2847599
31050,-38.0430000,145.2750000
32372,-38.0795000,145.2830000
3960,-38.1122000,145.2890000
64603,-38.1054500,145.3057800
47810,-38.1094700,145.2581800
38290,-38.1129954,145.2820894
47813,-38.0731562,145.3089466
47814,-38.0875900,145.2893000
3961,-38.1044000,145.2770000
11647,-38.1027480,145.2682700
58783,-37.9880048,145.2139533
30207,-38.1118227,145.2847599
65164,-37.9904000,145.2440000
4277,-37.9907200,145.2380900
4279,-37.9787000,145.2460000
47815,-37.9810400,145.2585600
4280,-37.9885000,145.2650000
4281,-37.9696000,145.2480000
4286,-38.0092000,145.2950000
4287,-37.9684000,145.2670000
4288,-38.0013693,145.2585043
47812,-38.0023900,145.2815800
11655,-38.0306000,145.2530000
3966,-38.0354000,145.2590000
63835,-38.0654000,145.3080000
36441,-38.0336000,145.2790000
46564,-38.0529000,145.2490000
3967,-38.0747000,145.2690000
64604,-38.0750821,145.2541004
31783,-38.0031000,145.3040000
31999,-37.8148203,144.9667679
63833,-38.0395000,145.3170000
64602,-37.9789000,145.3170000
36442,-38.0496000,145.2868100
46760,-38.0883000,145.2770000
46567,-38.0633000,145.2880000
46568,-37.9802000,145.2740000
3887,-37.9207000,145.0520000
3988,-37.9277320,145.0613750
65519,-37.8987003,145.0893578
63836,-37.8899310,145.0624540
31575,-37.9688746,145.0546138
3989,-37.9652000,145.0680000
65704,-37.9655600,145.0547600
3990,-37.9539000,145.0690000
3991,-37.9709000,145.0710000
3992,-37.9279000,145.1030000
3993,-37.9440000,145.1070000
3994,-37.9405000,145.1170000
3226,-37.9212000,145.1040000
3895,-37.9212000,145.0740000
31778,-37.9827000,145.1520000
3996,-37.9829840,145.1362010
30208,-37.8988970,145.0893410
3998,-37.9631000,145.1590000
11527,-37.9356000,145.0820000
3899,-37.8985000,145.0760000
3900,-37.9087000,145.0770000
4000,-37.9629000,145.0790000
4001,-37.9838000,145.1230000
32007,-37.8148203,144.9667679
4002,-37.9801000,145.0830000
4014,-37.9345000,145.0690000
4004,-37.9332000,145.0490000
4005,-37.9455000,145.0470000
3905,-37.9021000,145.0650000
34030,-37.8947852,145.0882414
3907,-37.9065000,145.0900000
58653,-37.8937290,145.0906849
3909,-37.9203000,145.0890000
31847,-37.9627000,145.0560000
4003,-37.9414000,145.0570000
4007,-37.9664501,145.1577870
4008,-37.9542142,145.1505585
34061,-37.9729980,145.1483108
4009,-37.9706000,145.1500000
4010,-37.9587000,145.1400000
4011,-37.9639000,145.1400000
3914,-37.9146000,145.0580000
4012,-37.9425000,145.1370000
4307,-37.1931000,145.7040000
4311,-36.5926000,145.8630000
4019,-36.1782000,146.9490000
4020,-36.1050000,146.6740000
4023,-36.3584000,146.6880000
4024,-36.5472000,145.9900000
33123,-36.5512370,145.9832629
4026,-36.5542000,145.9630000
4028,-36.1237000,147.0980000
65557,-36.3564880,146.3255260
4029,-36.1410900,147.0057980
4313,-37.0237000,145.8610000
4030,-36.2151550,146.2898390
4033,-36.7304000,146.9620000
4035,-36.1951000,147.3310000
4871,-37.4204000,145.7100000
4037,-36.7993000,146.4310000
4038,-36.1511000,146.6120000
4040,-36.1966000,147.9020000
4041,-36.1847000,147.7790000
4043,-36.4765000,147.0230000
4044,-36.3236000,145.8950000
30209,-36.3564880,146.3255260
4320,-37.2330667,145.9089196
4046,-36.3084000,146.5200000
4047,-36.4647000,147.2500000
4050,-36.4356000,146.5450000
4324,-37.3169000,145.2910000
4052,-36.5135000,146.6760000
4325,-37.4194000,145.4260000
4053,-36.4596000,146.2230000
4054,-36.4122000,145.9230000
4056,-36.5834453,146.2474639
4059,-36.8947000,147.0630000
65662,-36.8675675,147.0642974
4333,-37.3011460,146.1396860
4064,-36.3277000,147.0300000
4336,-37.5230000,145.3530000
4337,-37.4811000,145.2580000
4067,-36.3315000,146.4510000
4068,-36.5855000,146.1310000
4339,-37.0562700,146.0845400
4891,-37.5110000,145.7480000
32008,-37.8148203,144.9667679
4341,-37.1100214,146.3159340
65663,-37.1107675,146.3141794
4342,-36.9763000,145.7090000
4071,-36.4496000,146.4310000
4072,-36.5371000,147.3760000
4075,-36.7418014,147.1720827
65664,-36.7427815,147.1702159
4077,-36.5778000,146.3760000
4078,-36.4937000,146.8290000
4080,-36.7311000,146.3220000
4081,-36.5581000,146.7210000
4901,-37.5511020,145.6599010
4085,-36.4415310,146.3600210
4352,-37.1813000,146.0670000
4086,-36.6989344,146.9110461
4074,-36.5419000,147.0570000
4088,-36.0557000,146.4600000
4089,-36.2594829,145.8940281
4090,-36.2925000,147.1000000
4091,-36.1860000,146.4670000
4092,-36.4054670,146.7550600
4360,-36.7505000,146.0010000
4362,-37.3209724,145.7135470
4095,-36.2158890,147.1777950
4096,-36.2873000,147.3900000
4065,-36.2523360,147.0294390
4097,-36.3915000,146.4460000
4098,-36.7308000,146.1080000
4099,-36.6916000,147.1430000
4100,-36.3392000,146.0770000
4366,-37.2575560,145.7971940
8898,-36.9366000,146.2380000
4367,-37.5371000,145.4730000
4103,-36.1609000,145.8780000
4104,-36.0111000,146.3930000
4105,-35.9641633,147.7371291
4106,-36.7717000,146.9820000
4107,-36.3545000,146.3190000
33124,-36.3551373,146.3177604
4110,-36.3531749,146.3050759
4111,-36.3452000,146.3070000
4120,-36.1272990,146.8631450
46558,-36.1169000,146.8480000
4112,-36.7659966,146.4119502
4113,-36.5064000,146.5870000
4116,-36.1161763,146.8893952
4117,-36.1254000,146.8790000
31542,-36.1235964,146.8813280
4119,-36.1288190,146.8886260
4121,-36.2903000,146.7310000
4124,-36.3129580,146.8369360
4378,-37.1003238,145.6178487
4128,-36.3719290,146.3198780
4379,-37.2135970,145.4309480
4131,-38.0203000,145.1000000
11888,-38.0243660,145.1141530
4132,-38.0122000,145.0920000
4135,-37.9803000,145.0540000
65539,-37.9622055,145.0557770
4140,-38.0661000,145.1260000
4141,-38.0779000,145.1260000
3956,-38.0951000,145.1873170
64692,-38.0946500,145.1976500
3957,-37.9922000,145.1800000
4142,-38.0500000,145.1140000
4143,-38.0547000,145.1230000
4144,-38.0444000,145.1390000
64659,-37.9688746,145.0546138
65707,-37.9654228,145.0548629
63938,-37.9827000,145.1520000
58802,-37.9880048,145.2139533
3964,-37.9989000,145.2120000
30210,-37.9622055,145.0557770
3975,-37.9732000,145.1780000
4148,-38.0372000,145.1140000
3968,-38.0048290,145.1610260
31974,-38.1027000,145.1870000
3972,-37.9856700,145.1857000
33982,-37.8148203,144.9667679
4150,-37.9860000,145.0680000
4152,-37.9793000,145.0760000
4154,-38.0043000,145.0870000
38299,-38.0035254,145.0879898
3974,-37.9708000,145.1740000
4155,-37.9926000,145.0790000
4156,-37.9927000,145.0830000
4157,-37.9901000,145.0940000
4158,-38.0704000,145.1450000
31051,-38.1042000,145.1920000
3979,-38.1174000,145.2020000
3981,-37.9800000,145.1710000
36375,-38.0425000,145.2070000
4164,-37.7430000,145.0770000
51219,-37.7566719,145.0403767
65556,-37.7566322,145.0681643
4314,-37.7088800,145.1297400
4165,-37.7072000,145.0620000
30211,-37.7566322,145.0681643
4167,-37.7705000,145.0630000
4704,-37.7253000,145.1480000
4705,-37.7117000,145.1550000
4706,-37.6997000,145.1510000
11889,-37.7081000,145.1680000
4168,-37.7752505,145.0440666
58457,-37.6983200,145.1350100
4169,-37.7351515,145.0740934
4329,-37.6918900,145.1181500
4330,-37.7039000,145.1000000
11648,-37.7064000,145.1000000
58458,-37.7039803,145.1062827
4172,-37.7587880,145.0680268
38297,-37.7566363,145.0688338
4175,-37.7473600,145.0465200
4176,-37.7666500,145.0429400
4178,-37.7745870,145.0594828
4179,-37.7627700,145.0348800
3387,-37.6914000,145.2150000
4707,-37.7264000,145.1150000
4182,-37.7248000,145.0710000
31988,-37.8148203,144.9667679
4347,-37.7177000,145.1220000
4348,-37.7253197,145.1296308
4174,-37.7402587,145.0406459
31788,-37.7030412,145.1838166
4186,-37.7354000,145.0640000
12081,-37.6877000,145.1400000
4189,-37.7343000,145.0900000
4171,-37.7493046,145.0519536
3406,-37.7294037,145.2149120
4191,-37.7084000,145.0900000
4192,-37.7068000,145.0870000
4328,-37.7160000,145.1010000
4194,-37.7121860,145.0787725
4195,-37.7217000,145.1020000
4198,-37.8287000,145.0440000
4199,-37.8201000,145.0500000
3918,-37.8398520,145.0459380
4200,-37.8123000,145.0870000
4201,-37.8126000,145.0800000
4203,-37.7983000,145.0770000
4204,-37.7882000,145.0740000
4205,-37.8014000,145.0960000
4206,-37.7826000,145.0790000
4207,-37.8039630,145.0795890
65528,-37.8322470,145.0563729
4208,-37.7894000,145.0880000
58743,-37.8190874,145.1265346
3920,-37.8328000,145.0580000
4209,-37.8236000,145.0760000
38306,-37.8323838,145.0563633
3921,-37.8326000,145.0660000
4210,-37.8159900,145.0597200
64001,-37.8483000,145.0620000
4212,-37.8169000,145.0920000
4213,-37.8300000,145.0730000
3427,-37.8281000,145.0900000
4214,-37.8090000,145.0560000
4215,-37.8112000,145.0630000
30212,-37.8322470,145.0563729
4217,-37.8221010,145.0389800
4218,-37.8243000,145.0330000
4220,-37.8348000,145.0330000
3431,-37.8478000,145.0840000
4222,-37.8189000,145.0180000
3432,-37.8389000,145.0840000
4223,-37.7919000,145.0400000
4224,-37.8036000,145.0340000
4225,-37.7980000,145.0560000
4226,-37.7963000,145.0490000
4228,-37.8122690,145.0316850
63986,-37.8026000,145.1170000
65214,-37.8552730,145.0303140
32021,-37.8148203,144.9667679
4229,-37.8056000,145.0120000
4230,-37.8222000,145.0980000
3948,-37.8421000,145.0800000
4267,-38.0486000,145.3720000
4268,-37.9954000,145.4150000
4269,-37.9086000,145.3530000
4270,-37.9309000,145.3590000
4271,-38.0313000,145.3660000
47817,-38.0668800,145.3475300
36440,-38.0500000,145.3360000
31057,-38.0314000,145.3270000
65129,-38.0323040,145.3469650
11651,-38.0540000,145.3470000
65431,-37.8605350,145.2861060
64112,-37.8625000,145.2890000
34244,-37.8606464,145.2863663
4873,-37.9306000,145.4220000
3959,-38.1325000,145.3270000
4874,-37.9366000,145.4910000
58658,-38.1131254,145.2821716
65696,-38.0731562,145.3089466
30214,-37.8605350,145.2861060
4880,-37.9334000,145.4420000
4282,-37.8864000,145.2960000
4283,-37.8747000,145.2990000
4284,-37.8960000,145.3140000
4285,-37.8844000,145.3350000
4881,-37.9513000,145.5460000
4289,-38.0016000,145.3450000
46565,-38.0654000,145.3080000
4290,-37.8850000,145.3690000
4889,-37.8894000,145.4750000
32003,-37.8148203,144.9667679
4291,-37.9173000,145.3940000
4899,-37.8301000,145.3620000
32528,-38.0395000,145.3170000
4294,-37.9635000,145.3630000
4295,-37.9789000,145.3170000
64095,-38.0496000,145.2868100
31538,-38.0071000,145.3160000
4296,-38.0578000,145.4100000
4903,-37.8551000,145.3670000
64605,-38.0684335,145.4394124
4905,-38.0100000,145.5110000
46528,-38.0255000,145.3240000
4298,-37.8614000,145.3550000
4299,-37.9112000,145.3670000
4300,-37.9071000,145.3440000
4301,-37.8529000,145.3110000
32535,-38.0176000,145.3220000
4303,-37.9030000,145.3330000
64666,-37.8709470,144.7713510
4237,-37.8685000,144.7800000
4241,-37.8705000,144.7110000
65507,-37.9013931,144.6613629
36443,-37.8849000,144.7440000
31055,-37.8675000,144.6770000
31056,-37.8590000,144.6910000
30213,-37.9013931,144.6613629
4260,-37.8654700,144.7689800
8894,-37.8838580,144.6768870
65525,-37.8653244,144.6851005
4262,-37.8960000,144.6290000
4247,-37.8848000,144.6770000
4248,-37.8560000,144.7730000
4249,-37.9649000,144.5000000
47816,-37.8755000,144.6020000
8895,-37.8936000,144.6440000
32018,-37.8148203,144.9667679
4253,-37.8712071,144.6952364
46531,-37.8945000,144.7440000
65111,-37.8942110,144.7254910
47822,-37.8867100,144.7329800
32908,-37.8786000,144.7580000
47823,-37.8419100,144.6940100
31621,-37.8580000,144.6750000
31622,-37.9034000,144.6370000
64640,-37.8640700,144.7255092
4258,-37.9538690,144.6963140
4259,-37.9065000,144.6590000
31959,-37.9062580,144.6532260
4261,-37.9529992,144.6964670
31623,-37.8793000,144.6590000
4264,-37.8837000,144.6910000
4447,-36.2952724,142.0223195
4934,-36.9676000,141.0820000
4451,-35.6354000,142.9970000
4452,-35.9389000,142.4210000
4453,-35.2327000,143.4790000
4454,-35.9839000,142.9170000
65643,-34.1870763,142.1616999
4455,-34.7173471,143.1537242
4457,-36.0760255,142.4159678
4460,-34.2064000,142.0940000
4462,-34.2882000,142.1460000
3143,-36.2671000,143.3480000
4730,-35.8108000,144.2210000
3145,-37.0494187,142.8223733
4470,-36.9186957,142.5177680
4472,-36.4509000,142.0260000
30215,-34.1870763,142.1616999
3147,-36.3689000,142.9820000
4473,-36.6402000,142.2590000
4976,-37.0360400,141.2954345
3153,-36.9079673,142.6621546
4478,-36.7187000,141.4740000
3158,-37.1485000,142.8510000
3159,-37.1389237,142.5174568
4989,-37.1663000,141.5920000
4481,-36.7581640,142.1941580
4482,-35.7288913,142.3645521
4483,-36.7148000,142.2028000
4568,-36.7133000,142.2050000
4484,-36.6973000,142.2050000
31599,-36.7109000,142.2000000
4485,-36.7173000,142.1800000
4486,-34.2343000,142.1690000
4487,-36.1436000,141.9880000
4489,-36.3784000,141.2410000
4759,-35.7347000,143.9170000
4760,-35.7253000,143.9140000
4764,-35.6409888,144.1283893
4496,-34.2777620,142.0845579
4497,-36.9442000,142.3240000
4498,-35.4647000,143.6310000
4772,-35.6095000,143.8020000
4773,-35.6727608,143.3762816
4776,-35.9089877,144.3020322
4779,-35.9354473,144.0284809
4504,-35.0510000,142.8830000
3176,-36.6772000,142.8700000
32001,-37.8148203,144.9667679
4505,-34.1679038,142.0585905
4509,-34.2063000,142.1560000
11892,-34.1878000,142.1590000
4511,-34.1960813,142.1486781
38298,-34.1863607,142.1642742
4512,-34.2130283,142.1272836
58622,-34.1939000,142.1340000
4513,-34.1851306,142.1589469
4514,-36.7119000,141.1770000
4515,-36.4599000,142.5860000
4789,-35.5282000,143.9500000
4519,-35.2625000,141.1810000
4520,-36.6185004,142.4705426
4522,-34.4737908,142.3577983
4524,-36.7430000,141.9400000
4527,-36.3353000,141.6490000
4528,-34.2086626,142.2040568
5027,-36.8371833,141.9637769
4529,-35.8548000,143.1790000
4530,-35.1733543,143.3763455
4531,-35.1862023,143.3431537
4532,-35.0687000,142.3160000
4534,-35.3831000,142.1880000
4537,-35.0552000,143.3120000
4538,-36.5841000,142.1170000
4799,-35.8491000,143.5210000
5046,-36.7553000,142.0256400
4539,-35.8945500,141.9971437
4540,-34.2988382,142.1939375
4542,-36.7012000,142.2380000
4543,-34.5869000,142.7720000
4545,-36.6322000,142.6290000
3192,-36.6150000,143.2570000
4546,-35.5047009,142.8535869
4547,-36.3781000,140.9880000
4549,-35.4007950,142.4395110
3199,-37.0584400,142.7772400
3202,-37.0661000,142.7710000
3204,-36.8051741,143.2865121
4551,-34.2793819,142.1925450
4552,-35.3397739,143.5564421
31573,-35.3431010,143.5592380
4554,-35.3566693,143.5628147
8900,-35.3470289,143.5437617
5061,-36.9911000,141.9350000
4558,-35.4702000,143.2680000
4559,-35.1703000,141.8110000
4562,-35.1398598,142.0239893
4563,-36.2503000,142.3970000
3208,-36.1489567,142.8592490
4566,-34.7836004,142.6354678
4567,-34.3903145,141.5936911
4570,-36.8786000,142.1360000
4572,-35.6819920,142.6673130
4574,-35.2904356,143.4537640
4575,-36.0749000,143.2250000
4577,-36.1360870,141.4360997
4580,-37.7566000,144.8960000
4600,-37.7258214,144.8802642
3348,-37.7661000,144.8610000
12080,-37.7648310,144.8613600
65566,-37.7649500,144.9226420
38309,-37.7819201,144.8642120
4582,-37.7476700,144.8972200
30216,-37.7649500,144.9226420
33305,-37.7514100,144.9109400
4585,-37.7414400,144.9034700
4586,-37.7570000,144.9190000
4587,-37.7551000,144.9020000
4590,-37.7528500,144.9212600
3355,-37.7341000,144.8194730
3358,-37.7440800,144.8587700
4592,-37.7375000,144.8670000
4594,-37.7406000,144.8700000
64267,-37.7869000,144.8850000
3692,-37.7676000,144.8880000
3684,-37.7731200,144.8819000
32041,-37.8148203,144.9667679
4597,-37.7591000,144.9150000
33128,-37.7661802,144.9217801
4598,-37.7720720,144.9223180
4599,-37.7688000,144.9090000
4601,-37.7434000,144.8890000
3360,-37.7490000,144.8090000
3361,-37.7420000,144.8110000
58805,-37.7422700,144.7990000
3362,-37.7319000,144.8010000
3363,-37.7550000,144.8040000
3364,-37.7558000,144.8150000
3365,-37.7411000,144.7860000
3366,-37.7363000,144.7810000
4603,-37.7351000,144.9160000
4605,-37.7411000,144.9230000
3367,-37.7715800,144.8375200
3347,-37.7627000,144.8230000
3368,-37.7830900,144.8453300
3701,-37.7912235,144.8538110
4309,-37.5791000,145.2030000
4312,-37.4733000,144.9760000
65428,-37.0228610,145.1352650
3260,-37.4325000,144.7430000
4315,-37.2046000,145.0410000
3261,-37.6358000,144.8040000
3263,-37.4863000,144.5170000
11891,-37.2988000,145.0690000
64126,-37.5993000,144.9340000
46545,-37.5956000,144.9420000
64138,-37.6084000,144.9360000
46546,-37.5914000,144.9220000
4317,-37.4010000,144.8940000
30217,-37.0228610,145.1352650
4318,-37.6062000,145.1460000
4319,-37.4965000,145.0740000
3284,-37.4875000,144.5920000
47803,-37.4969600,144.5851400
64155,-37.6364000,145.1970000
64636,-37.5931840,144.7299740
4334,-37.5403000,144.9510000
64156,-37.6914000,145.2150000
33101,-37.5642000,144.7040000
4335,-37.3036000,144.9470000
3299,-37.2748000,144.7270000
47802,-37.5861400,145.1273300
31997,-37.8148203,144.9667679
4340,-37.5913000,145.1060000
4343,-37.5627000,144.8770000
34245,-37.6376000,145.0680000
65491,-37.6340110,145.0753400
58744,-37.6598090,145.0758970
58453,-37.5791400,144.9244300
3317,-37.4624000,144.5960000
3395,-37.6415530,145.2392710
4354,-37.0026000,145.0390000
3320,-37.1183000,144.8570000
3322,-37.4609000,144.6790000
3323,-37.3463000,144.7430000
3403,-37.5968000,145.2670000
4356,-37.0354000,145.1540000
4357,-37.0292510,145.1419131
65398,-37.0206046,145.1354466
47752,-37.6522000,145.0950000
3327,-37.5754000,144.7290000
11515,-37.5809000,144.7510000
11516,-37.5839000,144.7050000
3329,-37.5657000,144.7280000
58636,-37.5829737,144.7232816
3330,-37.5752000,144.7130000
4363,-37.0941000,145.1020000
3333,-37.0430000,144.7990000
4370,-37.4168000,145.0050000
65451,-37.4194400,144.9795150
4371,-37.4122000,144.9760000
4372,-37.3602000,145.0280000
4374,-37.5150000,145.1210000
4375,-37.6067000,145.0310000
4377,-37.5587000,145.1090000
64158,-37.6402214,145.1325146
3716,-38.3944000,145.8700000
3722,-38.4115000,145.7590000
3725,-38.4066000,146.0690000
65555,-38.1601657,145.9324023
4383,-38.2110000,145.9590000
4384,-38.0998000,145.9380000
4385,-38.0986000,145.7190000
8891,-38.6695000,145.6217000
4386,-38.1438000,145.6070000
4390,-38.1877000,146.0000000
31556,-38.1601657,145.9324023
4391,-38.1334000,145.8550000
3750,-38.1721000,145.8260000
64676,-38.1445100,145.8507120
4392,-38.0871000,145.8720000
3630,-38.5901000,145.5830000
3751,-38.5323000,146.0940000
3754,-38.2400000,145.9380000
4393,-37.9780000,146.3710000
3757,-38.6919000,146.0830000
3760,-38.6516000,146.1960000
4395,-38.0906000,145.6740000
4397,-38.0036222,146.1444513
3772,-38.6335000,145.7280000
4399,-38.0286000,145.9020000
3775,-38.5201000,145.7010000
3776,-38.5479000,145.9460000
3777,-38.4349000,145.8230000
4400,-38.0477000,145.8060000
3779,-38.4773000,145.9421000
3780,-38.5301000,145.8810000
4402,-38.1325000,145.9860000
